,trial,item_l,item_r,choice,rt,subj,YesNo,response,item,Item_l,Item_r,Item,A,repetitions
7521,42,,,,1.349203,715.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7522,43,,,,2.149232,715.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7523,44,,,,0.682582,715.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7524,45,,,,0.815956,715.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7525,46,,,,0.799189,715.0,1.0,1.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7526,47,,,,1.015906,715.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7527,48,,,,0.682622,715.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7528,49,,,,0.999263,715.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7529,50,,,,0.732563,715.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7530,51,,,,0.799197,715.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7531,52,,,,0.64927,715.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7532,53,,,,0.849261,715.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7533,54,,,,0.96588,715.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7534,55,,,,0.732613,715.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7535,56,,,,0.615909,715.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7536,57,,,,0.699236,715.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7537,58,,,,0.682589,715.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7538,59,,,,0.715906,715.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7539,60,,,,0.649233,715.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7540,61,,,,1.165904,715.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7541,62,,,,0.699211,715.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7542,63,,,,1.049257,715.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7543,64,,,,0.83263,715.0,1.0,1.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7544,65,,,,0.915888,715.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7545,66,,,,0.86594,715.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7546,67,,,,1.065812,715.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7547,68,,,,1.26586,715.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7548,69,,,,0.765884,715.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7549,70,,,,0.599259,715.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7550,71,,,,1.18259,715.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7551,72,,,,0.882558,715.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7552,73,,,,0.749288,715.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7553,74,,,,0.782565,715.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7554,75,,,,1.06591,715.0,1.0,1.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7555,76,,,,1.499217,715.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7556,77,,,,0.699272,715.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7557,78,,,,1.999214,715.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7558,79,,,,0.732627,715.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7559,80,,,,0.549214,715.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7560,81,,,,0.765919,715.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7561,82,,,,1.582564,715.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7562,83,,,,0.882605,715.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7563,84,,,,0.74927,715.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7564,85,,,,0.632593,715.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7565,86,,,,1.500235,715.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7566,87,,,,0.599097,715.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7567,88,,,,0.682585,715.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7568,89,,,,0.732593,715.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7569,90,,,,0.765882,715.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7570,91,,,,0.515837,715.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7571,92,,,,1.965865,715.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7572,93,,,,0.732626,715.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7573,94,,,,0.749254,715.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7574,95,,,,0.782578,715.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7575,96,,,,1.149245,715.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7576,97,,,,0.899252,715.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7577,98,,,,1.149305,715.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7578,99,,,,0.665914,715.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7579,100,,,,0.849254,715.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7580,101,,,,0.799254,715.0,1.0,1.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7581,102,,,,0.849244,715.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7582,103,,,,0.865922,715.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7583,104,,,,0.699256,715.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7584,105,,,,1.399223,715.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7585,106,,,,0.765901,715.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7586,107,,,,0.715939,715.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7587,108,,,,0.899246,715.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7588,109,,,,0.932579,715.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7589,110,,,,0.715908,715.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7590,111,,,,0.649263,715.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7591,112,,,,1.282584,715.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7592,113,,,,0.63259,715.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7593,114,,,,0.699298,715.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7594,115,,,,0.749254,715.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7595,116,,,,0.715844,715.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7596,117,,,,0.782589,715.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7597,118,,,,0.832568,715.0,1.0,1.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7598,119,,,,0.865887,715.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7599,120,,,,0.682574,715.0,1.0,1.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7600,121,,,,0.965892,715.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7601,122,,,,0.932546,715.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7602,123,,,,0.715878,715.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7603,124,,,,0.649224,715.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7604,125,,,,0.715922,715.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7605,126,,,,0.615733,715.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7606,127,,,,0.715895,715.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7607,128,,,,0.71583,715.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7608,129,,,,0.615915,715.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7609,130,,,,0.632636,715.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7610,131,,,,0.865966,715.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7611,132,,,,0.632575,715.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7612,133,,,,0.899197,715.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7613,134,,,,1.315908,715.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7614,135,,,,0.799218,715.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7615,136,,,,0.732597,715.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7616,137,,,,0.765916,715.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7617,138,,,,0.749293,715.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7618,139,,,,0.615929,715.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7619,140,,,,0.649234,715.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7620,141,,,,0.615903,715.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7621,142,,,,0.715972,715.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7622,143,,,,0.832572,715.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7623,144,,,,0.649237,715.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7624,145,,,,0.832547,715.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7625,146,,,,0.949223,715.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7626,147,,,,0.799263,715.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7627,148,,,,0.59928,715.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7628,149,,,,0.749263,715.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7629,150,,,,0.715915,715.0,1.0,1.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7630,151,,,,0.932569,715.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7631,152,,,,0.865968,715.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7632,153,,,,0.715882,715.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7633,154,,,,0.749232,715.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7634,155,,,,0.732585,715.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7635,156,,,,0.582588,715.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7636,157,,,,0.999252,715.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7637,158,,,,0.749219,715.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7638,159,,,,0.715917,715.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7639,160,,,,1.315866,715.0,1.0,1.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7640,161,,,,0.715897,715.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7641,162,,,,1.332554,715.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7642,163,,,,0.599204,715.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7643,164,,,,0.732573,715.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7644,165,,,,0.74926,715.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7645,166,,,,0.61591,715.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7646,167,,,,0.682601,715.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7647,168,,,,0.615922,715.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7648,169,,,,0.565907,715.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7649,170,,,,0.649326,715.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7650,1,stim_fruitsnacks.jpg,stim_butterfinger.jpg,1.0,2.867123,716.0,0.0,,,5.0,3.0,0.0,1.0,
7651,2,stim_sourpatchkids.jpg,stim_whoppers.jpg,1.0,0.916132,716.0,0.0,,,16.0,17.0,0.0,1.0,
7652,3,stim_skittles.jpg,stim_hundredgrand.jpg,1.0,0.766081,716.0,0.0,,,14.0,6.0,0.0,1.0,
7653,4,stim_mmpeanut.jpg,stim_butterfinger.jpg,1.0,0.766097,716.0,0.0,,,10.0,3.0,0.0,1.0,
7654,5,stim_almondjoy.jpg,stim_mmchocolate.jpg,2.0,5.050092,716.0,0.0,,,1.0,9.0,0.0,1.0,
7655,6,stim_butterfinger.jpg,stim_almondjoy.jpg,1.0,2.032649,716.0,0.0,,,3.0,1.0,0.0,1.0,
7656,7,stim_mmpeanut.jpg,stim_hundredgrand.jpg,1.0,0.749404,716.0,0.0,,,10.0,6.0,0.0,1.0,
7657,8,stim_snickers.jpg,stim_hundredgrand.jpg,1.0,3.565979,716.0,0.0,,,15.0,6.0,0.0,1.0,
7658,9,stim_babyruth.jpg,stim_mmpeanut.jpg,1.0,0.749443,716.0,0.0,,,2.0,10.0,0.0,1.0,
7659,10,stim_milkyway.jpg,stim_crunch.jpg,1.0,1.566069,716.0,0.0,,,8.0,4.0,0.0,1.0,
7660,11,stim_hundredgrand.jpg,stim_almondjoy.jpg,1.0,1.616112,716.0,0.0,,,6.0,1.0,0.0,1.0,
7661,12,stim_reeses.jpg,stim_mmpeanut.jpg,2.0,0.9995,716.0,0.0,,,13.0,10.0,0.0,1.0,
7662,13,stim_reeses.jpg,stim_payday.jpg,1.0,1.366,716.0,0.0,,,13.0,12.0,0.0,1.0,
7663,14,stim_milkyway.jpg,stim_fruitsnacks.jpg,2.0,2.349305,716.0,0.0,,,8.0,5.0,0.0,1.0,
7664,15,stim_reeses.jpg,stim_fruitsnacks.jpg,2.0,0.849437,716.0,0.0,,,13.0,5.0,0.0,1.0,
7665,16,stim_hundredgrand.jpg,stim_whoppers.jpg,1.0,5.299241,716.0,0.0,,,6.0,17.0,0.0,1.0,
7666,17,stim_payday.jpg,stim_crunch.jpg,1.0,5.532483,716.0,0.0,,,12.0,4.0,0.0,1.0,
7667,18,stim_milkyway.jpg,stim_babyruth.jpg,2.0,1.032718,716.0,0.0,,,8.0,2.0,0.0,1.0,
7668,19,stim_kitkat.jpg,stim_mmpeanut.jpg,2.0,2.166035,716.0,0.0,,,7.0,10.0,0.0,1.0,
7669,20,stim_kitkat.jpg,stim_skittles.jpg,2.0,1.082719,716.0,0.0,,,7.0,14.0,0.0,1.0,
7670,21,stim_hundredgrand.jpg,stim_mmchocolate.jpg,1.0,2.0327,716.0,0.0,,,6.0,9.0,0.0,1.0,
7671,22,stim_almondjoy.jpg,stim_milkyway.jpg,2.0,1.382733,716.0,0.0,,,1.0,8.0,0.0,1.0,
7672,23,stim_whoppers.jpg,stim_snickers.jpg,2.0,1.682757,716.0,0.0,,,17.0,15.0,0.0,1.0,
7673,24,stim_butterfinger.jpg,stim_kitkat.jpg,2.0,2.516019,716.0,0.0,,,3.0,7.0,0.0,1.0,
7674,25,stim_mrgoodbar.jpg,stim_almondjoy.jpg,1.0,0.649467,716.0,0.0,,,11.0,1.0,0.0,1.0,
7675,26,stim_milkyway.jpg,stim_reeses.jpg,1.0,2.249389,716.0,0.0,,,8.0,13.0,0.0,1.0,
7676,27,stim_mmchocolate.jpg,stim_skittles.jpg,2.0,4.015947,716.0,0.0,,,9.0,14.0,0.0,1.0,
7677,28,stim_mrgoodbar.jpg,stim_payday.jpg,1.0,0.699423,716.0,0.0,,,11.0,12.0,0.0,1.0,
7678,29,stim_whoppers.jpg,stim_fruitsnacks.jpg,2.0,0.749467,716.0,0.0,,,17.0,5.0,0.0,1.0,
7679,30,stim_fruitsnacks.jpg,stim_sourpatchkids.jpg,1.0,7.949113,716.0,0.0,,,5.0,16.0,0.0,1.0,
7680,31,stim_almondjoy.jpg,stim_sourpatchkids.jpg,2.0,0.699469,716.0,0.0,,,1.0,16.0,0.0,1.0,
7681,32,stim_crunch.jpg,stim_mrgoodbar.jpg,2.0,0.93282,716.0,0.0,,,4.0,11.0,0.0,1.0,
7682,33,stim_mmpeanut.jpg,stim_whoppers.jpg,1.0,0.766082,716.0,0.0,,,10.0,17.0,0.0,1.0,
7683,34,stim_payday.jpg,stim_mmchocolate.jpg,1.0,1.432778,716.0,0.0,,,12.0,9.0,0.0,1.0,
7684,35,stim_snickers.jpg,stim_mmpeanut.jpg,2.0,1.08273,716.0,0.0,,,15.0,10.0,0.0,1.0,
7685,36,stim_babyruth.jpg,stim_payday.jpg,1.0,0.716103,716.0,0.0,,,2.0,12.0,0.0,1.0,
7686,37,stim_hundredgrand.jpg,stim_mrgoodbar.jpg,2.0,0.616188,716.0,0.0,,,6.0,11.0,0.0,1.0,
7687,38,stim_mmchocolate.jpg,stim_milkyway.jpg,2.0,1.049399,716.0,0.0,,,9.0,8.0,0.0,1.0,
7688,39,stim_butterfinger.jpg,stim_sourpatchkids.jpg,2.0,2.149383,716.0,0.0,,,3.0,16.0,0.0,1.0,
7689,40,stim_mmchocolate.jpg,stim_snickers.jpg,2.0,0.716097,716.0,0.0,,,9.0,15.0,0.0,1.0,
7690,41,stim_skittles.jpg,stim_sourpatchkids.jpg,1.0,3.066006,716.0,0.0,,,14.0,16.0,0.0,1.0,
7691,42,stim_reeses.jpg,stim_snickers.jpg,2.0,1.399434,716.0,0.0,,,13.0,15.0,0.0,1.0,
7692,43,stim_crunch.jpg,stim_snickers.jpg,2.0,0.782767,716.0,0.0,,,4.0,15.0,0.0,1.0,
7693,44,stim_mrgoodbar.jpg,stim_babyruth.jpg,1.0,0.682768,716.0,0.0,,,11.0,2.0,0.0,1.0,
7694,45,stim_reeses.jpg,stim_crunch.jpg,1.0,1.46606,716.0,0.0,,,13.0,4.0,0.0,1.0,
7695,46,stim_butterfinger.jpg,stim_hundredgrand.jpg,2.0,1.466094,716.0,0.0,,,3.0,6.0,0.0,1.0,
7696,47,stim_hundredgrand.jpg,stim_payday.jpg,1.0,3.032676,716.0,0.0,,,6.0,12.0,0.0,1.0,
7697,48,stim_kitkat.jpg,stim_fruitsnacks.jpg,2.0,1.549338,716.0,0.0,,,7.0,5.0,0.0,1.0,
7698,49,stim_snickers.jpg,stim_fruitsnacks.jpg,2.0,2.782691,716.0,0.0,,,15.0,5.0,0.0,1.0,
7699,50,stim_milkyway.jpg,stim_kitkat.jpg,2.0,2.516019,716.0,0.0,,,8.0,7.0,0.0,1.0,
7700,51,stim_babyruth.jpg,stim_crunch.jpg,1.0,0.64941,716.0,0.0,,,2.0,4.0,0.0,1.0,
7701,52,stim_crunch.jpg,stim_mmchocolate.jpg,1.0,3.165976,716.0,0.0,,,4.0,9.0,0.0,1.0,
7702,53,stim_milkyway.jpg,stim_hundredgrand.jpg,2.0,1.79945,716.0,0.0,,,8.0,6.0,0.0,1.0,
7703,54,stim_butterfinger.jpg,stim_reeses.jpg,2.0,1.232815,716.0,0.0,,,3.0,13.0,0.0,1.0,
7704,55,stim_babyruth.jpg,stim_reeses.jpg,1.0,0.982775,716.0,0.0,,,2.0,13.0,0.0,1.0,
7705,56,stim_sourpatchkids.jpg,stim_milkyway.jpg,1.0,0.766043,716.0,0.0,,,16.0,8.0,0.0,1.0,
7706,57,stim_reeses.jpg,stim_hundredgrand.jpg,1.0,3.799276,716.0,0.0,,,13.0,6.0,0.0,1.0,
7707,58,stim_almondjoy.jpg,stim_fruitsnacks.jpg,2.0,0.78277,716.0,0.0,,,1.0,5.0,0.0,1.0,
7708,59,stim_mrgoodbar.jpg,stim_snickers.jpg,1.0,0.632765,716.0,0.0,,,11.0,15.0,0.0,1.0,
7709,60,stim_sourpatchkids.jpg,stim_crunch.jpg,1.0,0.616132,716.0,0.0,,,16.0,4.0,0.0,1.0,
7710,61,stim_skittles.jpg,stim_snickers.jpg,1.0,0.716098,716.0,0.0,,,14.0,15.0,0.0,1.0,
7711,62,stim_reeses.jpg,stim_mmchocolate.jpg,1.0,0.899478,716.0,0.0,,,13.0,9.0,0.0,1.0,
7712,63,stim_milkyway.jpg,stim_butterfinger.jpg,1.0,0.799376,716.0,0.0,,,8.0,3.0,0.0,1.0,
7713,64,stim_skittles.jpg,stim_milkyway.jpg,1.0,1.966019,716.0,0.0,,,14.0,8.0,0.0,1.0,
7714,65,stim_snickers.jpg,stim_kitkat.jpg,2.0,0.799459,716.0,0.0,,,15.0,7.0,0.0,1.0,
7715,66,stim_kitkat.jpg,stim_crunch.jpg,1.0,0.549469,716.0,0.0,,,7.0,4.0,0.0,1.0,
7716,67,stim_almondjoy.jpg,stim_kitkat.jpg,2.0,0.666131,716.0,0.0,,,1.0,7.0,0.0,1.0,
7717,68,stim_crunch.jpg,stim_mmpeanut.jpg,2.0,0.799465,716.0,0.0,,,4.0,10.0,0.0,1.0,
7718,69,stim_fruitsnacks.jpg,stim_skittles.jpg,1.0,1.832753,716.0,0.0,,,5.0,14.0,0.0,1.0,
7719,70,stim_mmpeanut.jpg,stim_payday.jpg,1.0,0.866099,716.0,0.0,,,10.0,12.0,0.0,1.0,
7720,71,stim_reeses.jpg,stim_sourpatchkids.jpg,2.0,1.29941,716.0,0.0,,,13.0,16.0,0.0,1.0,
7721,72,stim_fruitsnacks.jpg,stim_crunch.jpg,1.0,0.832868,716.0,0.0,,,5.0,4.0,0.0,1.0,
7722,73,stim_milkyway.jpg,stim_mmpeanut.jpg,2.0,0.766119,716.0,0.0,,,8.0,10.0,0.0,1.0,
7723,74,stim_whoppers.jpg,stim_payday.jpg,2.0,1.599391,716.0,0.0,,,17.0,12.0,0.0,1.0,
7724,75,stim_almondjoy.jpg,stim_mmpeanut.jpg,2.0,0.649452,716.0,0.0,,,1.0,10.0,0.0,1.0,
7725,76,stim_mmchocolate.jpg,stim_mmpeanut.jpg,2.0,0.56613,716.0,0.0,,,9.0,10.0,0.0,1.0,
7726,77,stim_mmpeanut.jpg,stim_skittles.jpg,1.0,1.732716,716.0,0.0,,,10.0,14.0,0.0,1.0,
7727,78,stim_skittles.jpg,stim_reeses.jpg,1.0,1.09946,716.0,0.0,,,14.0,13.0,0.0,1.0,
7728,79,stim_snickers.jpg,stim_sourpatchkids.jpg,2.0,0.866082,716.0,0.0,,,15.0,16.0,0.0,1.0,
7729,80,stim_almondjoy.jpg,stim_babyruth.jpg,2.0,0.632778,716.0,0.0,,,1.0,2.0,0.0,1.0,
7730,81,stim_almondjoy.jpg,stim_snickers.jpg,2.0,1.416107,716.0,0.0,,,1.0,15.0,0.0,1.0,
7731,82,stim_fruitsnacks.jpg,stim_payday.jpg,1.0,0.732856,716.0,0.0,,,5.0,12.0,0.0,1.0,
7732,83,stim_butterfinger.jpg,stim_payday.jpg,2.0,0.666105,716.0,0.0,,,3.0,12.0,0.0,1.0,
7733,84,stim_mrgoodbar.jpg,stim_mmchocolate.jpg,1.0,0.782714,716.0,0.0,,,11.0,9.0,0.0,1.0,
7734,85,stim_whoppers.jpg,stim_skittles.jpg,2.0,3.316047,716.0,0.0,,,17.0,14.0,0.0,1.0,
7735,86,stim_mrgoodbar.jpg,stim_reeses.jpg,1.0,0.782768,716.0,0.0,,,11.0,13.0,0.0,1.0,
7736,87,stim_mmchocolate.jpg,stim_whoppers.jpg,2.0,1.299394,716.0,0.0,,,9.0,17.0,0.0,1.0,
7737,88,stim_babyruth.jpg,stim_fruitsnacks.jpg,2.0,1.732721,716.0,0.0,,,2.0,5.0,0.0,1.0,
7738,89,stim_payday.jpg,stim_kitkat.jpg,2.0,1.149391,716.0,0.0,,,12.0,7.0,0.0,1.0,
7739,90,stim_milkyway.jpg,stim_snickers.jpg,2.0,2.316099,716.0,0.0,,,8.0,15.0,0.0,1.0,
7740,91,stim_fruitsnacks.jpg,stim_mmpeanut.jpg,1.0,1.532701,716.0,0.0,,,5.0,10.0,0.0,1.0,
7741,92,stim_whoppers.jpg,stim_almondjoy.jpg,1.0,0.799388,716.0,0.0,,,17.0,1.0,0.0,1.0,
7742,93,stim_whoppers.jpg,stim_crunch.jpg,1.0,1.716002,716.0,0.0,,,17.0,4.0,0.0,1.0,
7743,94,stim_butterfinger.jpg,stim_whoppers.jpg,2.0,1.532695,716.0,0.0,,,3.0,17.0,0.0,1.0,
7744,95,stim_payday.jpg,stim_skittles.jpg,2.0,1.399417,716.0,0.0,,,12.0,14.0,0.0,1.0,
7745,96,stim_fruitsnacks.jpg,stim_hundredgrand.jpg,1.0,1.599397,716.0,0.0,,,5.0,6.0,0.0,1.0,
7746,97,stim_sourpatchkids.jpg,stim_hundredgrand.jpg,1.0,1.399337,716.0,0.0,,,16.0,6.0,0.0,1.0,
7747,98,stim_milkyway.jpg,stim_whoppers.jpg,1.0,4.732546,716.0,0.0,,,8.0,17.0,0.0,1.0,
